Retailer,Retailer ID,Invoice Date,Year,Month,Day,Region,State,City,Sales Method,Gender,Product,Price per Unit,Units Sold,Total Sales,Operating Margin,Operating Profit
Kohl's,1189833,2021-03-14,2021,3,14,West,California,Los Angeles,Outlet,Men, Athletic Footwear,45.0,650,292500,25,73125
Kohl's,1189833,2021-03-15,2021,3,15,West,California,Los Angeles,Outlet,Women, Street Footwear,45.0,675,303750,40,121500
Kohl's,1189833,2021-03-16,2021,3,16,West,California,Los Angeles,Outlet,Women, Athletic Footwear,45.0,525,236250,35,82688
Kohl's,1189833,2021-03-17,2021,3,17,West,California,Los Angeles,Outlet,Men, Apparel,50.0,450,225000,55,123750
Kohl's,1189833,2021-03-18,2021,3,18,West,California,Los Angeles,Outlet,Women, Apparel,45.0,650,292500,20,58500
Kohl's,1189833,2021-03-19,2021,3,19,West,California,Los Angeles,Outlet,Men, Street Footwear,35.0,800,280000,40,112000
Kohl's,1189833,2021-03-20,2021,3,20,West,California,Los Angeles,Outlet,Men, Athletic Footwear,45.0,650,292500,25,73125
Kohl's,1189833,2021-03-21,2021,3,21,West,California,Los Angeles,Outlet,Women, Street Footwear,45.0,650,292500,40,117000
Kohl's,1189833,2021-03-22,2021,3,22,West,California,Los Angeles,Outlet,Women, Athletic Footwear,45.0,550,247500,35,86625
Kohl's,1189833,2021-03-23,2021,3,23,West,California,Los Angeles,Outlet,Men, Apparel,50.0,425,212500,55,116875
Kohl's,1189833,2021-04-06,2021,4,6,West,California,Los Angeles,Outlet,Women, Apparel,45.0,625,281250,20,56250
Kohl's,1189833,2021-04-07,2021,4,7,West,California,Los Angeles,Outlet,Men, Street Footwear,45.0,800,360000,40,144000
Kohl's,1189833,2021-04-08,2021,4,8,West,California,Los Angeles,Outlet,Men, Athletic Footwear,50.0,600,300000,25,75000
Kohl's,1189833,2021-04-09,2021,4,9,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,625,312500,40,125000
Kohl's,1189833,2021-04-10,2021,4,10,West,California,Los Angeles,Outlet,Women, Athletic Footwear,45.0,525,236250,35,82688
Kohl's,1189833,2021-04-11,2021,4,11,West,California,Los Angeles,Outlet,Men, Apparel,50.0,425,212500,55,116875
Kohl's,1189833,2021-04-12,2021,4,12,West,California,Los Angeles,Outlet,Women, Apparel,65.0,600,390000,20,78000
Kohl's,1189833,2021-04-13,2021,4,13,West,California,Los Angeles,Outlet,Men, Street Footwear,45.0,800,360000,40,144000
Kohl's,1189833,2021-04-14,2021,4,14,West,California,Los Angeles,Outlet,Men, Athletic Footwear,50.0,650,325000,25,81250
Kohl's,1189833,2021-04-15,2021,4,15,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,650,325000,40,130000
Kohl's,1189833,2021-04-16,2021,4,16,West,California,Los Angeles,Outlet,Women, Athletic Footwear,45.0,550,247500,35,86625
Kohl's,1189833,2021-04-17,2021,4,17,West,California,Los Angeles,Outlet,Men, Apparel,50.0,450,225000,55,123750
Kohl's,1189833,2021-04-18,2021,4,18,West,California,Los Angeles,Outlet,Women, Apparel,65.0,625,406250,20,81250
Kohl's,1189833,2021-04-19,2021,4,19,West,California,Los Angeles,Outlet,Men, Street Footwear,45.0,900,405000,40,162000
Kohl's,1189833,2021-04-20,2021,4,20,West,California,Los Angeles,Outlet,Men, Athletic Footwear,50.0,750,375000,25,93750
Kohl's,1189833,2021-04-21,2021,4,21,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,750,375000,40,150000
Kohl's,1189833,2021-04-22,2021,4,22,West,California,Los Angeles,Outlet,Women, Athletic Footwear,45.0,625,281250,35,98438
Kohl's,1189833,2021-04-23,2021,4,23,West,California,Los Angeles,Outlet,Men, Apparel,50.0,500,250000,55,137500
Kohl's,1189833,2021-04-24,2021,4,24,West,California,Los Angeles,Outlet,Women, Apparel,65.0,800,520000,20,104000
Kohl's,1189833,2021-04-25,2021,4,25,West,California,Los Angeles,Outlet,Men, Street Footwear,45.0,950,427500,40,171000
Kohl's,1189833,2021-04-26,2021,4,26,West,California,Los Angeles,Outlet,Men, Athletic Footwear,50.0,800,400000,25,100000
Kohl's,1189833,2021-04-27,2021,4,27,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,750,375000,40,150000
Kohl's,1189833,2021-04-28,2021,4,28,West,California,Los Angeles,Outlet,Women, Athletic Footwear,45.0,650,292500,35,102375
Kohl's,1189833,2021-04-29,2021,4,29,West,California,Los Angeles,Outlet,Men, Apparel,50.0,700,350000,55,192500
Kohl's,1189833,2021-04-30,2021,4,30,West,California,Los Angeles,Outlet,Women, Apparel,65.0,700,455000,20,91000
Kohl's,1189833,2021-05-01,2021,5,1,West,California,Los Angeles,Outlet,Men, Street Footwear,50.0,900,450000,40,180000
Kohl's,1189833,2021-05-02,2021,5,2,West,California,Los Angeles,Outlet,Men, Athletic Footwear,55.0,850,467500,25,116875
Kohl's,1189833,2021-05-03,2021,5,3,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,725,362500,40,145000
Kohl's,1189833,2021-05-04,2021,5,4,West,California,Los Angeles,Outlet,Women, Athletic Footwear,50.0,675,337500,35,118125
Kohl's,1189833,2021-05-05,2021,5,5,West,California,Los Angeles,Outlet,Men, Apparel,60.0,675,405000,55,222750
Kohl's,1189833,2021-05-06,2021,5,6,West,California,Los Angeles,Outlet,Women, Apparel,65.0,650,422500,20,84500
Kohl's,1189833,2021-05-07,2021,5,7,West,California,Los Angeles,Outlet,Men, Street Footwear,50.0,850,425000,40,170000
Kohl's,1189833,2021-05-08,2021,5,8,West,California,Los Angeles,Outlet,Men, Athletic Footwear,55.0,850,467500,25,116875
Kohl's,1189833,2021-05-09,2021,5,9,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,700,350000,40,140000
Kohl's,1189833,2021-05-10,2021,5,10,West,California,Los Angeles,Outlet,Women, Athletic Footwear,50.0,650,325000,35,113750
Kohl's,1189833,2021-05-11,2021,5,11,West,California,Los Angeles,Outlet,Men, Apparel,60.0,650,390000,55,214500
Kohl's,1189833,2021-05-12,2021,5,12,West,California,Los Angeles,Outlet,Women, Apparel,65.0,700,455000,20,91000
Kohl's,1189833,2021-05-13,2021,5,13,West,California,Los Angeles,Outlet,Men, Street Footwear,50.0,800,400000,40,160000
Kohl's,1189833,2021-05-14,2021,5,14,West,California,Los Angeles,Outlet,Men, Athletic Footwear,55.0,800,440000,25,110000
Kohl's,1189833,2021-05-15,2021,5,15,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,650,325000,40,130000
Kohl's,1189833,2021-05-16,2021,5,16,West,California,Los Angeles,Outlet,Women, Athletic Footwear,50.0,625,312500,35,109375
Kohl's,1189833,2021-05-17,2021,5,17,West,California,Los Angeles,Outlet,Men, Apparel,60.0,600,360000,55,198000
Kohl's,1189833,2021-05-18,2021,5,18,West,California,Los Angeles,Outlet,Women, Apparel,65.0,650,422500,20,84500
Kohl's,1189833,2021-05-19,2021,5,19,West,California,Los Angeles,Outlet,Men, Street Footwear,50.0,825,412500,40,165000
Kohl's,1189833,2021-05-20,2021,5,20,West,California,Los Angeles,Outlet,Men, Athletic Footwear,55.0,825,453750,25,113438
Kohl's,1189833,2021-05-21,2021,5,21,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,675,337500,40,135000
Kohl's,1189833,2021-05-22,2021,5,22,West,California,Los Angeles,Outlet,Women, Athletic Footwear,50.0,650,325000,35,113750
Kohl's,1189833,2021-05-23,2021,5,23,West,California,Los Angeles,Outlet,Men, Apparel,60.0,600,360000,55,198000
Kohl's,1189833,2021-05-24,2021,5,24,West,California,Los Angeles,Outlet,Women, Apparel,65.0,700,455000,20,91000
Kohl's,1189833,2021-05-25,2021,5,25,West,California,Los Angeles,Outlet,Men, Street Footwear,50.0,900,450000,40,180000
Kohl's,1189833,2021-05-26,2021,5,26,West,California,Los Angeles,Outlet,Men, Athletic Footwear,55.0,900,495000,25,123750
Kohl's,1189833,2021-05-27,2021,5,27,West,California,Los Angeles,Outlet,Women, Street Footwear,50.0,700,350000,40,140000
Kohl's,1189833,2021-05-28,2021,5,28,West,California,Los Angeles,Outlet,Women, Athletic Footwear,50.0,700,350000,35,122500
Kohl's,1189833,2021-05-29,2021,5,29,West,California,Los Angeles,Outlet,Men, Apparel,60.0,625,375000,55,206250
Kohl's,1189833,2021-05-30,2021,5,30,West,California,Los Angeles,Outlet,Women, Apparel,65.0,725,471250,20,94250
Foot Locker,1185732,2021-05-31,2021,5,31,West,California,Los Angeles,Outlet,Men, Street Footwear,45.0,475,213750,40,85500
Foot Locker,1185732,2021-06-01,2021,6,1,West,California,Los Angeles,Outlet,Men, Athletic Footwear,45.0,275,123750,35,43313
Foot Locker,1185732,2021-06-02,2021,6,2,West,California,Los Angeles,Outlet,Women, Street Footwear,35.0,275,96250,35,33688
Foot Locker,1185732,2021-06-03,2021,6,3,West,California,Los Angeles,Outlet,Women, Athletic Footwear,40.0,125,50000,40,20000
Foot Locker,1185732,2021-06-04,2021,6,4,Midwest,Illinois,Chicago,Outlet,Men, Apparel,55.0,175,96250,35,33688
Foot Locker,1185732,2021-06-05,2021,6,5,Midwest,Illinois,Chicago,Outlet,Women, Apparel,45.0,275,123750,50,61875
Foot Locker,1185732,2021-06-06,2021,6,6,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,45.0,525,236250,40,94500
Foot Locker,1185732,2021-06-07,2021,6,7,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,45.0,175,78750,35,27563
Foot Locker,1185732,2021-06-08,2021,6,8,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,35.0,225,78750,35,27563
Foot Locker,1185732,2021-06-09,2021,6,9,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,40.0,100,40000,40,16000
Foot Locker,1185732,2021-06-10,2021,6,10,Midwest,Illinois,Chicago,Outlet,Men, Apparel,55.0,175,96250,35,33688
Foot Locker,1185732,2021-06-11,2021,6,11,Midwest,Illinois,Chicago,Outlet,Women, Apparel,45.0,275,123750,50,61875
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,50.0,495,247500,40,99000
Foot Locker,1185732,2021-06-13,2021,6,13,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,50.0,200,100000,35,35000
Foot Locker,1185732,2021-06-14,2021,6,14,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,40.0,225,90000,35,31500
Foot Locker,1185732,2021-06-15,2021,6,15,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,45.0,75,33750,40,13500
Foot Locker,1185732,2021-06-16,2021,6,16,Midwest,Illinois,Chicago,Outlet,Men, Apparel,60.0,125,75000,35,26250
Foot Locker,1185732,2021-06-17,2021,6,17,Midwest,Illinois,Chicago,Outlet,Women, Apparel,50.0,225,112500,50,56250
Foot Locker,1185732,2021-06-18,2021,6,18,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,50.0,450,225000,40,90000
Foot Locker,1185732,2021-06-19,2021,6,19,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,50.0,150,75000,35,26250
Foot Locker,1185732,2021-06-20,2021,6,20,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,40.0,150,60000,35,21000
Foot Locker,1185732,2021-06-21,2021,6,21,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,45.0,75,33750,40,13500
Foot Locker,1185732,2021-06-22,2021,6,22,Midwest,Illinois,Chicago,Outlet,Men, Apparel,60.0,100,60000,35,21000
Foot Locker,1185732,2021-06-23,2021,6,23,Midwest,Illinois,Chicago,Outlet,Women, Apparel,50.0,225,112500,50,56250
Foot Locker,1185732,2021-06-24,2021,6,24,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,60.0,495,297000,40,118800
Foot Locker,1185732,2021-06-25,2021,6,25,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,55.0,200,110000,35,38500
Foot Locker,1185732,2021-06-26,2021,6,26,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,50.0,175,87500,35,30625
Foot Locker,1185732,2021-06-27,2021,6,27,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,50.0,100,50000,40,20000
Foot Locker,1185732,2021-06-28,2021,6,28,Midwest,Illinois,Chicago,Outlet,Men, Apparel,60.0,125,75000,35,26250
Foot Locker,1185732,2021-06-29,2021,6,29,Midwest,Illinois,Chicago,Outlet,Women, Apparel,65.0,250,162500,50,81250
Foot Locker,1185732,2021-06-30,2021,6,30,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,50.0,500,250000,40,100000
Foot Locker,1185732,2021-07-01,2021,7,1,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,45.0,250,112500,35,39375
Foot Locker,1185732,2021-07-02,2021,7,2,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,40.0,200,80000,35,28000
Foot Locker,1185732,2021-07-03,2021,7,3,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,40.0,175,70000,40,28000
Foot Locker,1185732,2021-07-04,2021,7,4,Midwest,Illinois,Chicago,Outlet,Men, Apparel,50.0,175,87500,35,30625
Foot Locker,1185732,2021-07-05,2021,7,5,Midwest,Illinois,Chicago,Outlet,Women, Apparel,55.0,350,192500,50,96250
Foot Locker,1185732,2021-07-06,2021,7,6,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,50.0,575,287500,40,115000
Foot Locker,1185732,2021-07-07,2021,7,7,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,45.0,325,146250,35,51188
Foot Locker,1185732,2021-07-08,2021,7,8,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,40.0,250,100000,35,35000
Foot Locker,1185732,2021-07-09,2021,7,9,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,40.0,200,80000,40,32000
Foot Locker,1185732,2021-07-10,2021,7,10,Midwest,Illinois,Chicago,Outlet,Men, Apparel,50.0,225,112500,35,39375
Foot Locker,1185732,2021-07-11,2021,7,11,Midwest,Illinois,Chicago,Outlet,Women, Apparel,55.0,400,220000,50,110000
Foot Locker,1185732,2021-07-12,2021,7,12,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,50.0,550,275000,40,110000
Foot Locker,1185732,2021-07-13,2021,7,13,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,45.0,325,146250,35,51188
Foot Locker,1185732,2021-07-14,2021,7,14,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,40.0,250,100000,35,35000
Foot Locker,1185732,2021-07-15,2021,7,15,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,40.0,225,90000,40,36000
Foot Locker,1185732,2021-07-16,2021,7,16,Midwest,Illinois,Chicago,Outlet,Men, Apparel,50.0,200,100000,35,35000
Foot Locker,1185732,2021-07-17,2021,7,17,Midwest,Illinois,Chicago,Outlet,Women, Apparel,55.0,375,206250,50,103125
Foot Locker,1185732,2021-07-18,2021,7,18,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,50.0,500,250000,40,100000
Foot Locker,1185732,2021-07-19,2021,7,19,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,45.0,300,135000,35,47250
Foot Locker,1185732,2021-07-20,2021,7,20,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,40.0,200,80000,35,28000
Foot Locker,1185732,2021-07-21,2021,7,21,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,40.0,175,70000,40,28000
Foot Locker,1185732,2021-07-22,2021,7,22,Midwest,Illinois,Chicago,Outlet,Men, Apparel,50.0,175,87500,35,30625
Foot Locker,1185732,2021-07-23,2021,7,23,Midwest,Illinois,Chicago,Outlet,Women, Apparel,55.0,250,137500,50,68750
Foot Locker,1185732,2021-07-24,2021,7,24,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,60.0,425,255000,40,102000
Foot Locker,1185732,2021-07-25,2021,7,25,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,50.0,250,125000,35,43750
Foot Locker,1185732,2021-07-26,2021,7,26,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,50.0,150,75000,35,26250
Foot Locker,1185732,2021-07-27,2021,7,27,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,50.0,125,62500,40,25000
Foot Locker,1185732,2021-07-28,2021,7,28,Midwest,Illinois,Chicago,Outlet,Men, Apparel,60.0,125,75000,35,26250
Foot Locker,1185732,2021-07-29,2021,7,29,Midwest,Illinois,Chicago,Outlet,Women, Apparel,65.0,250,162500,50,81250
Foot Locker,1185732,2021-07-30,2021,7,30,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,60.0,400,240000,40,96000
Foot Locker,1185732,2021-07-31,2021,7,31,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,50.0,250,125000,35,43750
Foot Locker,1185732,2021-08-01,2021,8,1,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,50.0,195,97500,35,34125
Foot Locker,1185732,2021-08-02,2021,8,2,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,50.0,175,87500,40,35000
Foot Locker,1185732,2021-08-03,2021,8,3,Midwest,Illinois,Chicago,Outlet,Men, Apparel,60.0,150,90000,35,31500
Foot Locker,1185732,2021-08-04,2021,8,4,Midwest,Illinois,Chicago,Outlet,Women, Apparel,65.0,250,162500,50,81250
Foot Locker,1185732,2021-08-05,2021,8,5,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,60.0,500,300000,40,120000
Foot Locker,1185732,2021-08-06,2021,8,6,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,50.0,300,150000,35,52500
Foot Locker,1185732,2021-08-07,2021,8,7,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,50.0,250,125000,35,43750
Foot Locker,1185732,2021-08-08,2021,8,8,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,50.0,200,100000,40,40000
Foot Locker,1185732,2021-08-09,2021,8,9,Midwest,Illinois,Chicago,Outlet,Men, Apparel,60.0,200,120000,35,42000
Foot Locker,1185732,2021-08-10,2021,8,10,Midwest,Illinois,Chicago,Outlet,Women, Apparel,65.0,300,195000,50,97500
Sports Direct,1197831,2021-08-11,2021,8,11,Midwest,Illinois,Chicago,Outlet,Men, Street Footwear,20.0,725,145000,30,43500
Sports Direct,1197831,2021-08-12,2021,8,12,Midwest,Illinois,Chicago,Outlet,Men, Athletic Footwear,30.0,725,217500,30,65250
Sports Direct,1197831,2021-08-13,2021,8,13,Midwest,Illinois,Chicago,Outlet,Women, Street Footwear,30.0,525,157500,30,47250
Sports Direct,1197831,2021-08-14,2021,8,14,Midwest,Illinois,Chicago,Outlet,Women, Athletic Footwear,35.0,525,183750,40,73500
Sports Direct,1197831,2021-08-15,2021,8,15,South,Texas,Dallas,Outlet,Men, Apparel,40.0,375,150000,25,37500
Sports Direct,1197831,2021-08-16,2021,8,16,South,Texas,Dallas,Outlet,Women, Apparel,35.0,525,183750,45,82688
Sports Direct,1197831,2021-08-17,2021,8,17,South,Texas,Dallas,Outlet,Men, Street Footwear,25.0,675,168750,30,50625
Sports Direct,1197831,2021-08-18,2021,8,18,South,Texas,Dallas,Outlet,Men, Athletic Footwear,35.0,650,227500,30,68250
Sports Direct,1197831,2021-08-19,2021,8,19,South,Texas,Dallas,Outlet,Women, Street Footwear,35.0,475,166250,30,49875
Sports Direct,1197831,2021-08-20,2021,8,20,South,Texas,Dallas,Outlet,Women, Athletic Footwear,35.0,425,148750,40,59500
Sports Direct,1197831,2021-08-21,2021,8,21,South,Texas,Dallas,Outlet,Men, Apparel,40.0,300,120000,25,30000
Sports Direct,1197831,2021-08-22,2021,8,22,South,Texas,Dallas,Outlet,Women, Apparel,35.0,500,175000,45,78750
Sports Direct,1197831,2021-08-23,2021,8,23,South,Texas,Dallas,Outlet,Men, Street Footwear,30.0,675,202500,35,70875
Sports Direct,1197831,2021-08-24,2021,8,24,South,Texas,Dallas,Outlet,Men, Athletic Footwear,40.0,675,270000,35,94500
Sports Direct,1197831,2021-08-25,2021,8,25,South,Texas,Dallas,Outlet,Women, Street Footwear,30.0,500,150000,35,52500
Sports Direct,1197831,2021-08-26,2021,8,26,South,Texas,Dallas,Outlet,Women, Athletic Footwear,35.0,400,140000,45,63000
Sports Direct,1197831,2021-08-27,2021,8,27,South,Texas,Dallas,Outlet,Men, Apparel,40.0,300,120000,30,36000
Sports Direct,1197831,2021-08-28,2021,8,28,South,Texas,Dallas,Outlet,Women, Apparel,35.0,450,157500,50,78750
Sports Direct,1197831,2021-08-29,2021,8,29,South,Texas,Dallas,Outlet,Men, Street Footwear,20.0,700,140000,35,49000
Sports Direct,1197831,2021-08-30,2021,8,30,South,Texas,Dallas,Outlet,Men, Athletic Footwear,30.0,700,210000,35,73500
Sports Direct,1197831,2021-08-31,2021,8,31,South,Texas,Dallas,Outlet,Women, Street Footwear,25.0,525,131250,35,45938
Sports Direct,1197831,2021-09-01,2021,9,1,South,Texas,Dallas,Outlet,Women, Athletic Footwear,30.0,425,127500,45,57375
Sports Direct,1197831,2021-09-02,2021,9,2,South,Texas,Dallas,Outlet,Men, Apparel,35.0,325,113750,30,34125
Sports Direct,1197831,2021-09-03,2021,9,3,South,Texas,Dallas,Outlet,Women, Apparel,30.0,600,180000,50,90000
Sports Direct,1197831,2021-09-04,2021,9,4,South,Texas,Dallas,Outlet,Men, Street Footwear,20.0,750,150000,35,52500
Sports Direct,1197831,2021-09-05,2021,9,5,South,Texas,Dallas,Outlet,Men, Athletic Footwear,30.0,775,232500,35,81375
Sports Direct,1197831,2021-09-06,2021,9,6,South,Texas,Dallas,Outlet,Women, Street Footwear,25.0,625,156250,35,54688
